order_id,user_id,order_date,total_price,discount,payment_method,order_status,province,city,district,street,customer_name,phone_number,email,product_count,shipping_fee,tax,delivery_time,log_info
64d0498d-94f1-4720-be35-5f9a7c727179,2464c46b-8309-4562-88fe-5443ef758bfb,2025-02-26 03:04:56,4839.23,154.38,Debit Card,pending,台湾省,六盘水市,上街,兴安盟路y座,伍淑珍,18859669594,lizhao@example.net,9,37.85,53.18,2025-03-08 02:20:30,"{'timestamp': '2025-03-05T06:51:47.714968', 'device_model': 'vivo X100', 'os_version': 'Android 14', 'browser': 'Firefox', 'browser_version': '117.0.1967.77', 'ip_address': '100.239.153.98', 'user_agent': 'Firefox/117.0.1967.77'}"
48d1e656-4f69-491f-8a15-3904b4f33e08,da780349-3253-4c01-ac01-ce390dedab30,2025-02-17 14:27:25,5509.59,36.0,Alipay,completed,湖南省,通辽市,城北,段街U座,郭波,15840783130,zzheng@example.org,10,15.64,95.43,2025-03-07 02:51:56,"{'timestamp': '2025-03-05T06:51:47.715401', 'device_model': 'Xiaomi 14', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '85.0.9764.10', 'ip_address': '133.80.27.58', 'user_agent': 'Chrome/85.0.9764.10'}"
aaa4c0c8-7b2f-4ad5-ac53-1f09f728c56d,afe9fd5f-4b7b-40af-a6e6-c5102e633455,2025-02-07 20:32:07,562.16,475.66,WeChat Pay,refunded,宁夏回族自治区,西宁县,秀英,郑路A座,李莉,13871086089,qiang77@example.org,3,24.69,37.94,2025-03-11 01:29:25,"{'timestamp': '2025-03-05T06:51:47.715770', 'device_model': 'Samsung S23 Ultra', 'os_version': 'Android 12', 'browser': 'Chrome', 'browser_version': '120.0.7557.40', 'ip_address': '110.170.73.26', 'user_agent': 'Chrome/120.0.7557.40'}"
0bad9bfe-03bd-42e5-89a5-2ba837d45295,31d60c2f-c663-4d8b-8749-650deacdb641,2025-02-18 05:02:01,6109.37,114.68,Credit Card,paid,北京市,沈阳县,兴山,周路T座,李燕,18822255103,liuguiying@example.net,9,2.24,24.1,2025-03-05 22:58:43,"{'timestamp': '2025-03-05T06:51:47.716015', 'device_model': 'Samsung S23', 'os_version': 'Android 14', 'browser': 'Safari', 'browser_version': '96.0.1213.32', 'ip_address': '129.116.219.228', 'user_agent': 'Safari/96.0.1213.32'}"
cb85d666-5c47-4324-a0f6-348f49bee21e,4424b6a6-5baf-4bae-bf30-a65fc51ffc9e,2025-02-18 18:13:36,7681.54,408.18,WeChat Pay,refunded,云南省,莹县,怀柔,呼和浩特路M座,赵波,13351270987,zengli@example.net,3,8.19,44.1,2025-03-11 16:10:58,"{'timestamp': '2025-03-05T06:51:47.716120', 'device_model': 'iPhone 15 Pro', 'os_version': 'iOS 15', 'browser': 'Chrome', 'browser_version': '119.0.6879.74', 'ip_address': '27.114.186.218', 'user_agent': 'Chrome/119.0.6879.74'}"
99e41878-4549-481d-8f6c-c391d78714e8,031c60c3-17b0-4d92-bef6-2bc03aa6627b,2025-02-11 01:06:16,8014.69,87.63,Alipay,paid,陕西省,华县,平山,高街P座,杨辉,13744695621,ahao@example.org,2,5.29,36.94,2025-03-11 22:44:28,"{'timestamp': '2025-03-05T06:51:47.716902', 'device_model': 'Samsung S23', 'os_version': 'Android 14', 'browser': 'Chrome', 'browser_version': '103.0.1528.19', 'ip_address': '159.147.25.187', 'user_agent': 'Chrome/103.0.1528.19'}"
46ee6b6a-0b2f-49d1-882c-2aca452c7b36,28d7470c-ce2c-43b5-b5a8-b2ff5b6ac465,2025-03-03 15:28:44,6984.39,150.75,Credit Card,cancelled,江西省,静市,朝阳,黄路D座,萧洋,13592870949,duna@example.net,8,7.55,49.74,2025-03-08 08:35:40,"{'timestamp': '2025-03-05T06:51:47.717094', 'device_model': 'Samsung S23 Ultra', 'os_version': 'Android 10', 'browser': 'Chrome', 'browser_version': '106.0.3355.79', 'ip_address': '38.185.120.98', 'user_agent': 'Chrome/106.0.3355.79'}"
d1e05ebd-7409-455e-a0ef-f5d47897e3f1,90b4c2f3-2588-4951-b1b7-944cb5a67c6d,2025-02-07 10:10:16,9604.84,398.6,Alipay,paid,新疆维吾尔自治区,梧州县,永川,王街Z座,陈刚,14550130825,xiulan35@example.org,6,28.4,19.66,2025-03-09 10:21:39,"{'timestamp': '2025-03-05T06:51:47.717228', 'device_model': 'Samsung S23 Ultra', 'os_version': 'Android 10', 'browser': 'Safari', 'browser_version': '107.0.4306.10', 'ip_address': '205.21.185.191', 'user_agent': 'Safari/107.0.4306.10'}"
be29a9ed-2bac-4b43-9ba7-be24a26fa526,6ea4b5c6-b334-4e16-85eb-9cbe82851a82,2025-02-28 08:59:17,479.38,214.42,Debit Card,refunded,山东省,秀梅市,安次,兴城路w座,成欢,15169124454,shaofang@example.net,7,49.5,42.15,2025-03-11 12:58:28,"{'timestamp': '2025-03-05T06:51:47.717369', 'device_model': 'Samsung S23', 'os_version': 'Android 12', 'browser': 'Safari', 'browser_version': '86.0.2265.40', 'ip_address': '155.195.251.66', 'user_agent': 'Safari/86.0.2265.40'}"
e349c3e5-90aa-4355-8abc-83a187d690dd,9fdc22bd-7c14-4498-9845-ab96171818c2,2025-02-14 13:11:08,1701.38,119.24,WeChat Pay,paid,浙江省,太原市,朝阳,乌鲁木齐路N座,李宁,13760902251,mingmeng@example.org,7,24.71,32.77,2025-03-09 17:18:54,"{'timestamp': '2025-03-05T06:51:47.717493', 'device_model': 'Huawei P60', 'os_version': 'Android 13', 'browser': 'Safari', 'browser_version': '107.0.6304.59', 'ip_address': '102.252.142.226', 'user_agent': 'Safari/107.0.6304.59'}"
