order_id,user_id,order_date,total_price,discount,payment_method,order_status,province,city,district,street,customer_name,phone_number,email,product_count,shipping_fee,tax,delivery_time,log_info
36c69971-11c7-4a06-bf0f-b4dac469c60f,24268b75-8a74-4a0f-ab6f-3a1c126b9835,2025-02-11 06:03:47,2394.64,138.51,Debit Card,completed,山东省,梅县,城东,合山街N座,龙建,18277712301,taoduan@example.com,8,14.26,7.62,2025-03-05 12:24:05,"{'timestamp': '2025-03-05T06:48:47.354138', 'device_model': 'iPhone 15 Pro', 'os_version': 'iOS 14', 'browser': 'Firefox', 'browser_version': '86.0.2699.56', 'ip_address': '38.68.80.134', 'user_agent': 'Firefox/86.0.2699.56'}"
4216f11d-1da7-4e5f-a062-acfe86dadb28,95dc171a-1e21-476b-94c8-149703cbb3cf,2025-02-25 03:01:33,8019.46,77.82,Alipay,completed,四川省,东莞市,浔阳,刘路R座,杨萍,15856605394,yan72@example.net,6,43.73,6.94,2025-03-10 10:36:53,"{'timestamp': '2025-03-05T06:48:47.354354', 'device_model': 'iPhone 15', 'os_version': 'iOS 16', 'browser': 'Safari', 'browser_version': '117.0.9166.74', 'ip_address': '42.59.85.76', 'user_agent': 'Safari/117.0.9166.74'}"
d8006600-cb2b-4d9d-9fab-7f7686a845ac,5aa9a21d-41e8-4ee9-b010-5a5e23dddec5,2025-02-26 10:01:01,3276.6,120.87,Credit Card,refunded,吉林省,南京市,山亭,辽阳街c座,唐春梅,13204530384,bzhu@example.org,2,36.29,65.97,2025-03-10 15:22:23,"{'timestamp': '2025-03-05T06:48:47.354481', 'device_model': 'vivo X100', 'os_version': 'Android 13', 'browser': 'Chrome', 'browser_version': '103.0.3143.13', 'ip_address': '114.232.117.153', 'user_agent': 'Chrome/103.0.3143.13'}"
bcbc8d1d-1861-4194-b738-d700bc0eb6fe,7dd4b546-9aa5-423e-9c45-c4afb5ec07f3,2025-02-20 10:25:53,5143.14,208.2,Credit Card,refunded,上海市,建华县,高港,辛集街p座,徐红,14770031210,juanlai@example.net,3,16.82,54.68,2025-03-09 12:49:50,"{'timestamp': '2025-03-05T06:48:47.354599', 'device_model': 'Samsung S23', 'os_version': 'Android 12', 'browser': 'Safari', 'browser_version': '108.0.7465.97', 'ip_address': '12.130.49.237', 'user_agent': 'Safari/108.0.7465.97'}"
e0de8416-b7c0-4832-bf31-4ad908cd39a4,c1832897-207f-4903-a63f-c82aa43791af,2025-02-19 21:20:32,7731.39,6.58,WeChat Pay,refunded,湖北省,彬县,花溪,武汉街k座,孙雷,15253435515,houjun@example.com,9,39.51,96.64,2025-03-06 15:04:21,"{'timestamp': '2025-03-05T06:48:47.354729', 'device_model': 'Samsung S23', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '117.0.4581.82', 'ip_address': '212.45.191.87', 'user_agent': 'Chrome/117.0.4581.82'}"
3f5f9829-c001-4270-b585-66f1b547a0b4,60458075-cacf-4122-9583-b147a70a248b,2025-02-16 13:50:58,1110.95,69.31,Alipay,paid,青海省,阜新县,南溪,兰街W座,柯艳,13358113771,lzhang@example.net,7,32.23,26.21,2025-03-08 02:12:51,"{'timestamp': '2025-03-05T06:48:47.354845', 'device_model': 'Samsung S23', 'os_version': 'Android 10', 'browser': 'Safari', 'browser_version': '99.0.8989.61', 'ip_address': '199.33.52.155', 'user_agent': 'Safari/99.0.8989.61'}"
7d2cc954-11a9-48b3-8399-865a0e7bc927,ca7bc30c-d830-42b7-9b06-f227921ab9a4,2025-02-04 17:05:50,7977.56,106.06,WeChat Pay,pending,浙江省,燕市,牧野,沈阳路k座,王桂芝,15663142141,juanchang@example.net,7,4.03,47.21,2025-03-10 16:57:28,"{'timestamp': '2025-03-05T06:48:47.354961', 'device_model': 'OPPO Find X6', 'os_version': 'Android 13', 'browser': 'Firefox', 'browser_version': '102.0.8578.62', 'ip_address': '66.209.84.121', 'user_agent': 'Firefox/102.0.8578.62'}"
a06a6e2e-f840-4f24-8cf5-2641b586ddde,46011a7c-2d24-4c02-b261-1673eb9bc44e,2025-03-04 22:49:01,4871.11,366.02,Alipay,cancelled,浙江省,兴城市,静安,冯街b座,娄晶,15023795029,ezheng@example.net,4,45.65,77.51,2025-03-08 00:38:17,"{'timestamp': '2025-03-05T06:48:47.355087', 'device_model': 'Samsung S23', 'os_version': 'Android 11', 'browser': 'Firefox', 'browser_version': '100.0.2449.20', 'ip_address': '215.237.138.251', 'user_agent': 'Firefox/100.0.2449.20'}"
3cd2a323-d164-46bd-9f36-79e34a13fdc8,379aeeec-0b6c-4c02-8756-b75afac60b24,2025-03-02 04:35:53,6053.98,78.8,Credit Card,pending,广东省,六安县,闵行,广州路p座,程艳,18932300867,icheng@example.org,5,7.21,60.05,2025-03-11 09:01:04,"{'timestamp': '2025-03-05T06:48:47.355198', 'device_model': 'Xiaomi 14', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '102.0.7587.29', 'ip_address': '136.28.30.103', 'user_agent': 'Chrome/102.0.7587.29'}"
639123fd-6b49-410e-8f67-dea60a8d9f4c,ebef32e1-9d3a-428f-b1e1-07d66070fe92,2025-02-10 21:12:35,5077.18,133.33,Credit Card,completed,河南省,海口市,秀英,曹路O座,万桂花,13052990466,yangliang@example.com,10,0.19,44.68,2025-03-08 11:53:39,"{'timestamp': '2025-03-05T06:48:47.355311', 'device_model': 'Xiaomi 14', 'os_version': 'Android 10', 'browser': 'Safari', 'browser_version': '97.0.3758.96', 'ip_address': '187.212.199.40', 'user_agent': 'Safari/97.0.3758.96'}"
