order_id,user_id,order_date,total_price,discount,payment_method,order_status,province,city,district,street,customer_name,phone_number,email,product_count,shipping_fee,tax,delivery_time,log_info
957cda08-72e4-4c16-8df7-f1ab0a588a90,328bfaf5-630a-41ea-818b-91e4825f59e1,2025-02-05 19:33:12,3149.85,424.38,Debit Card,paid,江苏省,宁市,丰都,罗路R座,汪磊,13540379374,wanqiang@example.org,2,21.83,59.13,2025-03-06 11:50:31,"{'timestamp': '2025-03-05T07:01:47.385431', 'device_model': 'iPhone 15 Pro', 'os_version': 'iOS 14', 'browser': 'Firefox', 'browser_version': '112.0.8802.76', 'ip_address': '77.49.70.81', 'user_agent': 'Firefox/112.0.8802.76'}"
cfccb80f-c191-413d-be69-efa2fdb2a365,777bf3a0-b1cd-4a17-a3f3-f86705534b4e,2025-03-01 02:18:41,5484.52,36.69,Credit Card,refunded,宁夏回族自治区,丹丹市,崇文,杨路A座,杭伟,18031391430,rfan@example.net,1,2.49,66.82,2025-03-11 18:28:29,"{'timestamp': '2025-03-05T07:01:47.385670', 'device_model': 'vivo X100', 'os_version': 'Android 14', 'browser': 'Safari', 'browser_version': '107.0.9797.50', 'ip_address': '39.1.239.207', 'user_agent': 'Safari/107.0.9797.50'}"
a74ae426-e060-4689-9b40-cb6d46e92877,48edd76b-ded0-48f3-82e8-7bac55a2a050,2025-02-20 12:34:18,3996.79,489.38,WeChat Pay,pending,内蒙古自治区,桂芳县,清河,许路H座,刘岩,15549344994,lei78@example.com,4,49.03,91.4,2025-03-06 19:34:14,"{'timestamp': '2025-03-05T07:01:47.385811', 'device_model': 'iPhone 15 Pro', 'os_version': 'iOS 15', 'browser': 'Chrome', 'browser_version': '90.0.6116.38', 'ip_address': '59.112.185.128', 'user_agent': 'Chrome/90.0.6116.38'}"
a1ae7677-0133-4e84-b415-ae87a2b21942,57ff2b16-2c42-4836-999b-023113c8c911,2025-03-02 17:18:42,2936.38,232.3,Debit Card,cancelled,河北省,东莞县,黄浦,李路j座,沈峰,13653521326,caolei@example.com,7,27.8,69.38,2025-03-05 08:04:28,"{'timestamp': '2025-03-05T07:01:47.385929', 'device_model': 'iPhone 14', 'os_version': 'iOS 14', 'browser': 'Safari', 'browser_version': '82.0.6135.69', 'ip_address': '61.152.13.147', 'user_agent': 'Safari/82.0.6135.69'}"
a91b46e3-abdf-4ef8-871e-402eb94e0ffa,446d13a2-6309-49d8-aee0-549bf7a380a9,2025-02-03 16:58:21,8524.45,17.58,WeChat Pay,cancelled,海南省,嘉禾市,蓟州,王街n座,赵玉兰,14519322134,kwu@example.com,4,26.52,80.83,2025-03-06 05:47:25,"{'timestamp': '2025-03-05T07:01:47.386043', 'device_model': 'iPhone 15 Pro', 'os_version': 'iOS 15', 'browser': 'Firefox', 'browser_version': '90.0.1299.18', 'ip_address': '189.227.243.59', 'user_agent': 'Firefox/90.0.1299.18'}"
f902c0f4-8e98-419e-b539-6259e5d3226c,effb091a-8880-47d1-ad6e-501bd6f92b26,2025-02-04 09:51:01,6384.89,138.68,Alipay,refunded,香港特别行政区,阳县,六枝特,吴街M座,唐荣,15205649253,odong@example.net,5,32.62,96.14,2025-03-11 02:28:36,"{'timestamp': '2025-03-05T07:01:47.386216', 'device_model': 'Huawei P60', 'os_version': 'Android 10', 'browser': 'Safari', 'browser_version': '101.0.5338.80', 'ip_address': '136.102.234.254', 'user_agent': 'Safari/101.0.5338.80'}"
9555e015-9ab4-4383-bc81-d0158f2ccfe9,1fdea0bd-4e0e-407c-9196-5c5acfc36daf,2025-02-27 07:37:44,4152.25,204.95,Alipay,refunded,西藏自治区,英市,丰都,马鞍山街a座,陈坤,15342622912,min99@example.com,4,10.41,73.56,2025-03-06 01:35:35,"{'timestamp': '2025-03-05T07:01:47.386328', 'device_model': 'Samsung S23 Ultra', 'os_version': 'Android 11', 'browser': 'Firefox', 'browser_version': '103.0.3090.61', 'ip_address': '183.15.194.194', 'user_agent': 'Firefox/103.0.3090.61'}"
7d488211-931d-4b75-afee-96285642b271,5b1d3d5d-56b7-4d9c-b749-6de89c3bb6f2,2025-02-25 12:53:40,2630.93,262.28,Alipay,refunded,江西省,海门市,沙市,兴安盟街Q座,刘晨,13577954875,bzheng@example.net,9,33.44,54.96,2025-03-08 14:47:48,"{'timestamp': '2025-03-05T07:01:47.386416', 'device_model': 'OPPO Find X6', 'os_version': 'Android 10', 'browser': 'Safari', 'browser_version': '111.0.2274.20', 'ip_address': '148.120.64.61', 'user_agent': 'Safari/111.0.2274.20'}"
999c1a81-2130-411f-beec-4131c6d7a288,ae191bde-7577-4670-be07-e4326d9c8082,2025-02-20 16:40:38,3705.01,390.76,Credit Card,paid,福建省,澳门市,朝阳,陈街t座,刘秀芳,13751265000,min96@example.net,5,0.12,35.68,2025-03-07 07:14:33,"{'timestamp': '2025-03-05T07:01:47.386523', 'device_model': 'Samsung S23', 'os_version': 'Android 10', 'browser': 'Safari', 'browser_version': '86.0.3106.23', 'ip_address': '160.25.57.224', 'user_agent': 'Safari/86.0.3106.23'}"
88a9c869-c227-4195-b168-9a0e60d687f5,3cfd8cd4-8c28-42b8-8b44-865052a4b1cd,2025-02-28 06:14:15,5882.56,297.31,Credit Card,completed,浙江省,石家庄县,大东,哈尔滨路o座,伍丽娟,13957918399,zhongjun@example.org,8,37.18,50.82,2025-03-07 10:46:09,"{'timestamp': '2025-03-05T07:01:47.386684', 'device_model': 'iPhone 14', 'os_version': 'iOS 14', 'browser': 'Safari', 'browser_version': '98.0.3153.48', 'ip_address': '210.25.243.197', 'user_agent': 'Safari/98.0.3153.48'}"
