order_id,user_id,order_date,total_price,discount,payment_method,order_status,province,city,district,street,customer_name,phone_number,email,product_count,shipping_fee,tax,delivery_time,log_info
51d48111-52f3-4036-b7f2-22dd82dda84b,9b09eb0d-c637-44a1-9344-76600e628b79,2025-02-16 22:54:09,5225.23,361.31,Credit Card,paid,吉林省,上海县,上街,重庆街e座,汤凤英,14709792942,xiexia@example.com,3,22.2,94.64,2025-03-06 10:50:41,"{'timestamp': '2025-03-05T06:58:47.519990', 'device_model': 'Xiaomi 14', 'os_version': 'Android 13', 'browser': 'Firefox', 'browser_version': '101.0.2227.98', 'ip_address': '168.81.246.174', 'user_agent': 'Firefox/101.0.2227.98'}"
b4f1e36a-13a8-4108-bd3f-b8c2aa8f3ba3,0b2b5d5d-af8f-4387-a24f-9ddf3984c43f,2025-02-10 18:12:52,3177.15,142.43,Credit Card,cancelled,福建省,玉珍县,沈北新,上海街q座,任旭,15606953581,nayin@example.org,4,33.6,83.54,2025-03-10 00:15:14,"{'timestamp': '2025-03-05T06:58:47.520156', 'device_model': 'iPhone 14', 'os_version': 'iOS 16', 'browser': 'Safari', 'browser_version': '94.0.5184.87', 'ip_address': '162.33.164.82', 'user_agent': 'Safari/94.0.5184.87'}"
d7a28e97-29fb-4726-be6f-823047cb051b,83143009-320d-40d4-a005-98ed4652bce8,2025-02-27 10:02:43,1747.4,442.96,Credit Card,cancelled,陕西省,贵阳县,永川,潜江街W座,蔡玉梅,15676865491,lei69@example.org,9,30.66,63.35,2025-03-05 18:38:06,"{'timestamp': '2025-03-05T06:58:47.520254', 'device_model': 'vivo X100', 'os_version': 'Android 13', 'browser': 'Chrome', 'browser_version': '120.0.5562.56', 'ip_address': '203.157.22.190', 'user_agent': 'Chrome/120.0.5562.56'}"
9f67237a-a1a7-4dcd-9ae6-522e34d1ac17,0f97545c-8d97-4eff-b494-98652c1e814e,2025-02-17 04:03:44,757.65,129.43,WeChat Pay,refunded,内蒙古自治区,刚市,清城,沈阳街B座,杨雪梅,15127616369,guiyinglu@example.net,2,46.02,95.81,2025-03-09 02:17:46,"{'timestamp': '2025-03-05T06:58:47.520348', 'device_model': 'OPPO Find X6', 'os_version': 'Android 13', 'browser': 'Firefox', 'browser_version': '92.0.1300.44', 'ip_address': '55.175.72.138', 'user_agent': 'Firefox/92.0.1300.44'}"
4352ada5-f8e5-4721-8a6f-d889d795ae6b,c9e6dbe3-57ec-4a4c-aa1a-c780442e5b46,2025-02-08 10:38:22,367.82,28.38,Credit Card,paid,广东省,汕尾县,南长,马街S座,凌桂香,13436323417,yan34@example.net,5,0.82,14.15,2025-03-09 23:21:51,"{'timestamp': '2025-03-05T06:58:47.520443', 'device_model': 'Samsung S23', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '112.0.2149.34', 'ip_address': '197.177.83.176', 'user_agent': 'Chrome/112.0.2149.34'}"
4bc2aebd-c64d-475f-9665-d83654dadc7c,314d5b58-cabc-4bfa-98af-6ef08c3f486a,2025-02-06 11:49:44,4263.6,274.53,Alipay,refunded,广西壮族自治区,欢市,蓟州,大冶路D座,陈明,15238617074,qiang35@example.net,3,7.03,61.51,2025-03-07 12:32:58,"{'timestamp': '2025-03-05T06:58:47.520550', 'device_model': 'iPhone 14 Pro', 'os_version': 'iOS 14', 'browser': 'Chrome', 'browser_version': '97.0.4590.50', 'ip_address': '193.42.5.123', 'user_agent': 'Chrome/97.0.4590.50'}"
7dd3fffd-7e27-4001-b4e5-a1010e1b14c4,055df8bf-e6a9-4da8-92a2-d366a067c221,2025-03-04 22:03:37,1836.04,202.32,Debit Card,paid,宁夏回族自治区,楠市,滨城,宁德街S座,李超,13179045795,cuimin@example.org,4,25.38,94.6,2025-03-11 13:07:39,"{'timestamp': '2025-03-05T06:58:47.520650', 'device_model': 'vivo X100', 'os_version': 'Android 13', 'browser': 'Safari', 'browser_version': '97.0.5555.92', 'ip_address': '26.165.248.210', 'user_agent': 'Safari/97.0.5555.92'}"
f7849997-8ed6-4f89-ae5a-9d739e859c1f,4bba8cf0-7a50-4723-899d-72177ab73ac3,2025-02-12 05:23:10,9908.07,73.43,WeChat Pay,completed,陕西省,台北市,璧山,温路p座,马梅,18616998977,yiming@example.com,7,42.21,61.65,2025-03-11 02:00:35,"{'timestamp': '2025-03-05T06:58:47.520745', 'device_model': 'Samsung S23', 'os_version': 'Android 10', 'browser': 'Firefox', 'browser_version': '120.0.7368.25', 'ip_address': '26.183.106.183', 'user_agent': 'Firefox/120.0.7368.25'}"
0f322370-731e-4ac5-be36-858b9d990033,816fdc5b-974e-40d3-aefd-30e075f50b0e,2025-02-22 04:19:19,2019.41,134.92,Credit Card,cancelled,台湾省,潮州市,淄川,全街k座,侯林,14583200993,iluo@example.com,9,5.12,90.52,2025-03-12 01:27:12,"{'timestamp': '2025-03-05T06:58:47.520861', 'device_model': 'vivo X100', 'os_version': 'Android 13', 'browser': 'Firefox', 'browser_version': '114.0.5165.54', 'ip_address': '64.214.24.217', 'user_agent': 'Firefox/114.0.5165.54'}"
4a89e936-51f4-46a3-a915-26b003f6268e,9e096586-12a7-4d19-9bd2-521e06c4f448,2025-02-12 03:37:17,6782.42,323.32,Credit Card,completed,北京市,济南市,西峰,顾街D座,李莹,15922912704,qiangxiao@example.net,5,10.37,71.02,2025-03-10 23:28:44,"{'timestamp': '2025-03-05T06:58:47.520957', 'device_model': 'Xiaomi 14', 'os_version': 'Android 10', 'browser': 'Safari', 'browser_version': '109.0.1809.62', 'ip_address': '70.72.24.221', 'user_agent': 'Safari/109.0.1809.62'}"
