order_id,user_id,order_date,total_price,discount,payment_method,order_status,province,city,district,street,customer_name,phone_number,email,product_count,shipping_fee,tax,delivery_time,log_info
85d81067-9204-48f9-9e2a-23ddef59eae7,8d279a25-64af-4d1d-a650-eb49d9ed719b,2025-02-12 19:22:36,2573.26,140.1,Debit Card,refunded,江西省,小红市,白云,李街N座,乐瑜,18966642926,yang92@example.org,5,48.56,49.63,2025-03-07 21:08:31,"{'timestamp': '2025-03-05T06:59:47.428863', 'device_model': 'Samsung S23', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '83.0.9939.65', 'ip_address': '95.189.93.221', 'user_agent': 'Chrome/83.0.9939.65'}"
edf401d7-5ae6-4650-923d-5efa571a0742,d0fda726-c066-4022-b724-602ba249a1c4,2025-02-21 21:15:13,148.63,117.51,Alipay,paid,内蒙古自治区,秀华市,白云,海门路J座,刘雷,15291055003,guiying24@example.net,9,33.45,74.29,2025-03-11 12:21:50,"{'timestamp': '2025-03-05T06:59:47.429121', 'device_model': 'iPhone 14 Pro', 'os_version': 'iOS 17', 'browser': 'Chrome', 'browser_version': '84.0.8129.79', 'ip_address': '212.207.53.91', 'user_agent': 'Chrome/84.0.8129.79'}"
4d4907b3-4971-450d-9045-432992f5941e,91362891-94b4-4e7f-a232-8d36cffda7ed,2025-02-07 16:52:40,8977.06,211.28,Credit Card,completed,青海省,上海市,吉区,陈路v座,陈健,13165334037,mintan@example.org,7,45.73,46.94,2025-03-09 15:20:39,"{'timestamp': '2025-03-05T06:59:47.429244', 'device_model': 'Huawei P60', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '88.0.1658.65', 'ip_address': '132.51.209.35', 'user_agent': 'Chrome/88.0.1658.65'}"
65c97609-d836-4362-8ecf-51e901f41585,7a8d0ee2-a7e4-4de8-9949-ddef146d4312,2025-02-08 05:21:54,7883.88,181.13,WeChat Pay,pending,江西省,张家港县,城东,沈阳街K座,王雪,18869727429,qiang77@example.org,5,35.59,90.82,2025-03-06 02:04:29,"{'timestamp': '2025-03-05T06:59:47.429332', 'device_model': 'Huawei P60', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '114.0.7908.23', 'ip_address': '209.231.185.65', 'user_agent': 'Chrome/114.0.7908.23'}"
058dd128-5f5d-455b-880d-7cd244907988,336d189f-fd40-4869-8f29-4d7767aff528,2025-02-24 01:34:26,455.93,50.96,Alipay,completed,内蒙古自治区,志强县,沙湾,马鞍山路E座,高英,13161947988,yshao@example.com,6,27.0,81.19,2025-03-11 08:25:31,"{'timestamp': '2025-03-05T06:59:47.429423', 'device_model': 'iPhone 14', 'os_version': 'iOS 16', 'browser': 'Chrome', 'browser_version': '100.0.4921.10', 'ip_address': '6.9.156.121', 'user_agent': 'Chrome/100.0.4921.10'}"
0771ee0b-ed7b-4477-b9dd-577d4073664e,cef66039-ea36-4d7a-b15e-045b3b415f5f,2025-02-16 10:58:20,9288.14,249.97,WeChat Pay,pending,河北省,郑州县,海港,赵路J座,侯瑞,15273663692,haojie@example.com,6,12.31,51.35,2025-03-10 08:54:10,"{'timestamp': '2025-03-05T06:59:47.429511', 'device_model': 'iPhone 15', 'os_version': 'iOS 16', 'browser': 'Safari', 'browser_version': '105.0.1884.56', 'ip_address': '104.27.180.135', 'user_agent': 'Safari/105.0.1884.56'}"
8e7340ae-5848-4490-a2e4-5ead8d05d5ec,d40fbbf2-62e7-4786-a15c-00daa77f29d6,2025-02-18 04:37:40,5747.12,137.12,Alipay,paid,吉林省,玉华县,涪城,杨路e座,陆帅,15805202574,chao10@example.org,7,25.13,11.16,2025-03-07 07:52:39,"{'timestamp': '2025-03-05T06:59:47.429610', 'device_model': 'iPhone 14', 'os_version': 'iOS 14', 'browser': 'Firefox', 'browser_version': '80.0.8245.84', 'ip_address': '91.73.90.102', 'user_agent': 'Firefox/80.0.8245.84'}"
e25d574b-5766-47e2-8828-5d3c8de6d0d0,d190ff2d-559a-48e6-99b1-b9d827c6da9d,2025-02-24 05:55:10,2775.41,320.31,Debit Card,paid,内蒙古自治区,凯市,普陀,杨路i座,樊雪梅,14541621762,taowei@example.com,3,18.78,69.26,2025-03-07 08:03:25,"{'timestamp': '2025-03-05T06:59:47.429702', 'device_model': 'iPhone 15', 'os_version': 'iOS 17', 'browser': 'Safari', 'browser_version': '83.0.7248.29', 'ip_address': '214.227.206.2', 'user_agent': 'Safari/83.0.7248.29'}"
e231660c-330a-4b15-9af1-4dcbddc472e1,a11eba60-3544-4b27-a014-d7153fc5ab0d,2025-02-25 21:00:18,1392.47,177.28,Alipay,paid,浙江省,天津县,长寿,呼和浩特路o座,马瑞,15813800421,xiulan50@example.net,3,18.45,57.47,2025-03-09 14:49:52,"{'timestamp': '2025-03-05T06:59:47.429796', 'device_model': 'iPhone 14', 'os_version': 'iOS 14', 'browser': 'Safari', 'browser_version': '92.0.2900.74', 'ip_address': '206.35.239.91', 'user_agent': 'Safari/92.0.2900.74'}"
c526e290-6297-454a-af3d-b836a4ca7815,33f2a02e-c2df-488d-99f4-70aa52be42b0,2025-02-23 21:08:12,1682.73,181.09,Debit Card,paid,澳门特别行政区,慧市,崇文,北京街g座,程娜,13148290609,renjie@example.net,9,40.05,72.74,2025-03-10 03:21:07,"{'timestamp': '2025-03-05T06:59:47.429887', 'device_model': 'iPhone 15', 'os_version': 'iOS 16', 'browser': 'Safari', 'browser_version': '120.0.7110.82', 'ip_address': '28.67.166.223', 'user_agent': 'Safari/120.0.7110.82'}"
25c89eb8-13c5-4111-a6d4-9cf31330100e,43b538f5-97bf-4c00-a919-afb50f2113a8,2025-02-03 15:24:16,7305.62,93.28,WeChat Pay,cancelled,江苏省,洋县,丰都,哈尔滨街N座,陈淑兰,18976777193,iwu@example.com,1,45.73,59.1,2025-03-09 15:53:13,"{'timestamp': '2025-03-05T06:59:47.429995', 'device_model': 'OPPO Find X6', 'os_version': 'Android 11', 'browser': 'Firefox', 'browser_version': '107.0.7037.92', 'ip_address': '56.56.56.200', 'user_agent': 'Firefox/107.0.7037.92'}"
322ec0c2-82e6-4401-af59-08ca66a378ef,e79793da-983c-4c1f-abef-9a9997be310c,2025-02-28 05:28:38,7388.92,214.63,Alipay,pending,海南省,六盘水县,沈河,林街X座,周楠,13593182570,hulei@example.net,7,1.88,96.36,2025-03-06 16:32:38,"{'timestamp': '2025-03-05T06:59:47.430124', 'device_model': 'vivo X100', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '90.0.3067.75', 'ip_address': '167.128.46.44', 'user_agent': 'Chrome/90.0.3067.75'}"
04bd8f3f-ff67-4e45-8d28-3f4343f062c6,5a8578c4-eb68-4662-b614-564103502c28,2025-02-07 14:22:03,4613.21,409.97,WeChat Pay,paid,安徽省,张家港县,兴山,海口路o座,陈琳,13555950919,nren@example.net,5,49.56,61.77,2025-03-05 08:41:51,"{'timestamp': '2025-03-05T06:59:47.430306', 'device_model': 'iPhone 14', 'os_version': 'iOS 14', 'browser': 'Chrome', 'browser_version': '105.0.6040.45', 'ip_address': '58.84.171.123', 'user_agent': 'Chrome/105.0.6040.45'}"
bb3a1d55-d103-4972-976c-e1559b485484,41cebf2a-3402-41a1-acf7-9a8e0e49d1f0,2025-02-22 10:56:36,4461.71,262.44,Debit Card,completed,安徽省,太原县,朝阳,太原路T座,冯丹,13220870892,okang@example.com,4,42.7,79.86,2025-03-10 00:14:11,"{'timestamp': '2025-03-05T06:59:47.430431', 'device_model': 'iPhone 14 Pro', 'os_version': 'iOS 16', 'browser': 'Chrome', 'browser_version': '112.0.8214.68', 'ip_address': '187.211.114.166', 'user_agent': 'Chrome/112.0.8214.68'}"
8d30f013-353c-48fc-bbeb-c54f1cb128cc,57678803-1575-4de6-a6ce-d17a103fd2f4,2025-03-01 08:09:51,2946.41,277.45,Debit Card,paid,江西省,关岭市,友好,齐齐哈尔街D座,罗磊,15545747332,eding@example.net,9,39.65,96.42,2025-03-09 23:53:36,"{'timestamp': '2025-03-05T06:59:47.430822', 'device_model': 'vivo X100', 'os_version': 'Android 14', 'browser': 'Safari', 'browser_version': '95.0.1450.69', 'ip_address': '177.52.145.215', 'user_agent': 'Safari/95.0.1450.69'}"
c12f10b3-4e57-40dd-b430-1a7aee63bc7b,bbdd8c23-81eb-4a8e-b9ae-2aecf5237969,2025-02-05 14:12:27,7528.81,457.03,Credit Card,completed,吉林省,通辽县,安次,曾街v座,李桂花,15254011585,xia81@example.net,4,22.57,62.57,2025-03-07 22:08:58,"{'timestamp': '2025-03-05T06:59:47.430957', 'device_model': 'vivo X100', 'os_version': 'Android 12', 'browser': 'Chrome', 'browser_version': '82.0.2089.91', 'ip_address': '152.110.123.220', 'user_agent': 'Chrome/82.0.2089.91'}"
73aade7d-a9eb-4b64-a81d-f49e7f187263,c894398a-ff25-405c-a804-f6bf932b5da2,2025-02-22 23:49:36,2668.95,425.99,WeChat Pay,completed,台湾省,丽娟县,沈北新,陈路h座,陆琳,14507165283,qiang77@example.com,7,13.43,54.97,2025-03-06 11:40:42,"{'timestamp': '2025-03-05T06:59:47.431062', 'device_model': 'iPhone 14 Pro', 'os_version': 'iOS 15', 'browser': 'Safari', 'browser_version': '95.0.9238.60', 'ip_address': '61.146.71.201', 'user_agent': 'Safari/95.0.9238.60'}"
dc4aa867-7490-4d58-ab7b-73384b7107b7,5456f69e-f86b-4ff1-b35b-ec68bcd37cc4,2025-02-07 11:47:30,2722.58,427.52,WeChat Pay,refunded,新疆维吾尔自治区,秀珍市,大兴,封街R座,许玉兰,15133263184,taoma@example.net,6,34.17,37.49,2025-03-09 23:13:24,"{'timestamp': '2025-03-05T06:59:47.431168', 'device_model': 'iPhone 15', 'os_version': 'iOS 14', 'browser': 'Safari', 'browser_version': '84.0.6336.34', 'ip_address': '133.172.44.154', 'user_agent': 'Safari/84.0.6336.34'}"
43df4b24-94fb-49ad-8192-d5022e608a9d,c944d7f7-47a1-4858-bfab-96c1b5e1b18b,2025-02-16 07:13:29,5657.73,72.06,Alipay,paid,安徽省,大冶县,普陀,李街Q座,杨雪,18940931656,uxue@example.com,5,27.63,77.32,2025-03-08 14:53:55,"{'timestamp': '2025-03-05T06:59:47.431273', 'device_model': 'vivo X100', 'os_version': 'Android 10', 'browser': 'Firefox', 'browser_version': '114.0.4040.34', 'ip_address': '94.173.139.67', 'user_agent': 'Firefox/114.0.4040.34'}"
ab0e0944-1caf-4a3c-aeaa-5c403650b346,16e1dc94-0fd3-4231-9daa-cde5766c166d,2025-02-12 22:22:31,6989.55,292.65,Credit Card,completed,甘肃省,晨市,海陵,刘街X座,周金凤,13208135182,taoxia@example.org,6,48.38,29.14,2025-03-06 08:47:13,"{'timestamp': '2025-03-05T06:59:47.431380', 'device_model': 'Samsung S23', 'os_version': 'Android 11', 'browser': 'Firefox', 'browser_version': '114.0.3156.60', 'ip_address': '67.236.97.123', 'user_agent': 'Firefox/114.0.3156.60'}"
