order_id,user_id,order_date,total_price,discount,payment_method,order_status,province,city,district,street,customer_name,phone_number,email,product_count,shipping_fee,tax,delivery_time,log_info
83db64a0-c657-4d45-bb2a-3841d5e20b02,013b26a1-245d-438d-9ebe-46bd220095e9,2025-02-09 03:19:27,1262.96,302.77,Alipay,pending,台湾省,澳门市,城北,赵街O座,马燕,18158651242,na49@example.org,10,7.09,14.96,2025-03-07 09:52:56,"{'timestamp': '2025-03-05T06:57:47.339696', 'device_model': 'OPPO Find X6', 'os_version': 'Android 12', 'browser': 'Safari', 'browser_version': '98.0.7714.33', 'ip_address': '157.240.164.89', 'user_agent': 'Safari/98.0.7714.33'}"
f87bf17f-e93a-47d0-a405-382483e82773,fd9bc09b-2892-4111-81f8-d7ca3983d17f,2025-02-16 18:41:22,2397.04,229.38,Debit Card,cancelled,陕西省,长春市,和平,武汉街R座,余淑华,18524464244,gangyao@example.org,2,49.04,89.69,2025-03-09 22:43:21,"{'timestamp': '2025-03-05T06:57:47.339881', 'device_model': 'iPhone 14 Pro', 'os_version': 'iOS 16', 'browser': 'Safari', 'browser_version': '111.0.5918.34', 'ip_address': '189.198.116.7', 'user_agent': 'Safari/111.0.5918.34'}"
b758450e-314c-4bbe-9280-0e27aaa705c2,61e681e8-c749-451f-af86-00d80dc5509c,2025-03-02 07:37:26,419.11,87.74,Debit Card,refunded,福建省,荆门县,锡山,合肥路H座,李柳,15559723831,guiying17@example.com,7,43.54,54.13,2025-03-08 20:01:58,"{'timestamp': '2025-03-05T06:57:47.339988', 'device_model': 'vivo X100', 'os_version': 'Android 14', 'browser': 'Chrome', 'browser_version': '110.0.5409.47', 'ip_address': '208.50.6.105', 'user_agent': 'Chrome/110.0.5409.47'}"
96955f2c-9103-49b2-87df-20f03ddd7e85,1a6be9a6-d479-4fc5-9e19-cb8e1faa0d0a,2025-03-02 02:28:29,4395.59,315.17,WeChat Pay,refunded,云南省,北京县,朝阳,艾路o座,黄晨,15887269657,juan02@example.org,3,5.12,4.24,2025-03-06 04:02:45,"{'timestamp': '2025-03-05T06:57:47.340086', 'device_model': 'iPhone 15', 'os_version': 'iOS 15', 'browser': 'Safari', 'browser_version': '82.0.3243.23', 'ip_address': '110.195.101.8', 'user_agent': 'Safari/82.0.3243.23'}"
91e74ca3-ff6f-439f-902e-5c367ed4b64c,97effed5-d5fd-4bdc-b6ab-f69bc3ef6813,2025-02-10 08:00:34,9635.93,8.15,Credit Card,cancelled,四川省,辉市,锡山,桑路k座,陶玉华,18901181387,yanlong@example.org,10,49.74,64.61,2025-03-10 14:30:32,"{'timestamp': '2025-03-05T06:57:47.340178', 'device_model': 'Samsung S23 Ultra', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '96.0.9248.86', 'ip_address': '189.230.208.202', 'user_agent': 'Chrome/96.0.9248.86'}"
e89c6926-8ac3-4838-8279-0c15a9611781,9a79ebdc-9eb6-43b8-a724-fd4eb737db7d,2025-02-12 10:05:46,5709.53,30.05,WeChat Pay,completed,山西省,柳州市,和平,欧阳路R座,姚萍,13122429558,tren@example.org,10,37.47,60.44,2025-03-09 10:36:10,"{'timestamp': '2025-03-05T06:57:47.340268', 'device_model': 'iPhone 14 Pro', 'os_version': 'iOS 15', 'browser': 'Chrome', 'browser_version': '111.0.1572.44', 'ip_address': '171.142.7.156', 'user_agent': 'Chrome/111.0.1572.44'}"
bb0f6006-516e-4e1d-a471-306f924911b8,290a9d46-d73f-4ddc-bc76-a706abf5339f,2025-02-23 19:17:13,7955.57,201.65,Debit Card,refunded,内蒙古自治区,上海县,高坪,侯路k座,陈淑华,13789137748,lifu@example.org,6,33.67,16.21,2025-03-09 04:24:05,"{'timestamp': '2025-03-05T06:57:47.340357', 'device_model': 'Xiaomi 14', 'os_version': 'Android 14', 'browser': 'Chrome', 'browser_version': '81.0.8462.51', 'ip_address': '14.136.196.91', 'user_agent': 'Chrome/81.0.8462.51'}"
d5b8643f-e31b-4028-8e21-165363eedd4b,d455c54d-ad87-48aa-bdc6-9d3f9d3d9437,2025-03-02 23:30:33,3518.16,396.29,Alipay,completed,香港特别行政区,龙县,永川,呼和浩特路i座,刘建华,15715386494,machao@example.com,6,4.0,27.91,2025-03-10 17:34:35,"{'timestamp': '2025-03-05T06:57:47.340446', 'device_model': 'iPhone 14', 'os_version': 'iOS 14', 'browser': 'Chrome', 'browser_version': '89.0.4478.97', 'ip_address': '192.142.35.32', 'user_agent': 'Chrome/89.0.4478.97'}"
a872cc28-7c2f-4fca-83bd-f13f5c8bb57c,617fec5a-99c8-41c7-9dba-f0e1d86e1b56,2025-02-16 02:20:41,9074.17,396.71,Credit Card,completed,云南省,西安县,大东,张街C座,袁红梅,13301877231,jing92@example.com,8,35.7,66.52,2025-03-08 00:49:13,"{'timestamp': '2025-03-05T06:57:47.340532', 'device_model': 'Xiaomi 14', 'os_version': 'Android 14', 'browser': 'Safari', 'browser_version': '81.0.8352.34', 'ip_address': '58.240.208.111', 'user_agent': 'Safari/81.0.8352.34'}"
74adef17-9b69-4a04-828e-5e8225d8f8f1,cf3f007f-5f5d-44e9-9bb9-f83272d4ea0b,2025-02-03 23:27:14,8212.97,276.52,Debit Card,paid,山西省,东市,秀英,崔路o座,董健,18254988260,yuchao@example.net,7,37.2,47.58,2025-03-08 20:54:58,"{'timestamp': '2025-03-05T06:57:47.340623', 'device_model': 'OPPO Find X6', 'os_version': 'Android 13', 'browser': 'Safari', 'browser_version': '116.0.9704.34', 'ip_address': '149.17.133.254', 'user_agent': 'Safari/116.0.9704.34'}"
