order_id,user_id,order_date,total_price,discount,payment_method,order_status,province,city,district,street,customer_name,phone_number,email,product_count,shipping_fee,tax,delivery_time,log_info
7cf7ad0f-980e-43cd-932c-5be83a10621a,4d6efa27-7a96-4bde-9c62-76d758662fff,2025-02-08 18:08:52,8134.1,278.68,Debit Card,cancelled,青海省,汕尾县,怀柔,熊路p座,杨婷,15926777244,yuanguiying@example.com,2,32.78,69.08,2025-03-07 09:02:34,"{'timestamp': '2025-03-05T06:49:47.599377', 'device_model': 'Samsung S23', 'os_version': 'Android 13', 'browser': 'Firefox', 'browser_version': '111.0.1769.61', 'ip_address': '21.67.81.177', 'user_agent': 'Firefox/111.0.1769.61'}"
761560bb-9863-4145-a445-f41bc61017f1,ea6ed489-33ce-430e-a63a-8d251b1642b2,2025-03-04 05:17:19,901.16,353.14,WeChat Pay,pending,云南省,柳市,吉区,胡路z座,司文,15026242374,jun24@example.com,6,11.79,51.09,2025-03-10 00:49:41,"{'timestamp': '2025-03-05T06:49:47.599602', 'device_model': 'OPPO Find X6', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '82.0.3124.78', 'ip_address': '104.44.195.252', 'user_agent': 'Chrome/82.0.3124.78'}"
45397aa3-b07b-4e1d-854f-0eeb8c78a906,16c6de29-2355-47c2-96b8-4d7b4eab4890,2025-02-19 01:40:24,1818.57,108.28,Debit Card,pending,北京市,六盘水市,和平,沈阳路A座,王明,15212104169,mingshi@example.net,7,6.42,97.24,2025-03-10 06:01:47,"{'timestamp': '2025-03-05T06:49:47.599730', 'device_model': 'Samsung S23', 'os_version': 'Android 11', 'browser': 'Safari', 'browser_version': '93.0.4373.64', 'ip_address': '61.13.152.95', 'user_agent': 'Safari/93.0.4373.64'}"
2c6f4b1f-06af-47ab-89fc-ac9ec65ee146,57f3b2af-7c9d-4463-9e9f-07ce598eadb3,2025-02-23 00:02:32,6258.12,450.24,Debit Card,paid,北京市,广州县,大东,赵街z座,普峰,13557622368,shiyong@example.org,3,42.53,34.17,2025-03-05 13:59:24,"{'timestamp': '2025-03-05T06:49:47.599835', 'device_model': 'iPhone 15 Pro', 'os_version': 'iOS 17', 'browser': 'Chrome', 'browser_version': '80.0.9882.16', 'ip_address': '161.97.144.95', 'user_agent': 'Chrome/80.0.9882.16'}"
4249845d-83b9-4196-a28b-a1babdd66e68,06318120-a6a0-426b-81b4-ce8cedd04a64,2025-02-17 23:50:21,6629.73,258.73,Alipay,completed,香港特别行政区,龙县,清城,陈街r座,朱晶,13198567018,xiuying95@example.com,5,15.94,72.89,2025-03-12 04:00:15,"{'timestamp': '2025-03-05T06:49:47.600057', 'device_model': 'Samsung S23 Ultra', 'os_version': 'Android 13', 'browser': 'Firefox', 'browser_version': '111.0.6099.99', 'ip_address': '170.168.21.218', 'user_agent': 'Firefox/111.0.6099.99'}"
d4ce5f55-17d2-498f-9afc-cf5278b1cdc2,e42d75ef-c4ff-4e3e-a748-adf3ad6d4077,2025-02-15 07:46:54,5614.67,5.06,Credit Card,cancelled,澳门特别行政区,西安市,江北,通辽街J座,徐文,13733498904,ffang@example.net,4,21.63,97.08,2025-03-09 20:17:17,"{'timestamp': '2025-03-05T06:49:47.600290', 'device_model': 'Samsung S23 Ultra', 'os_version': 'Android 14', 'browser': 'Chrome', 'browser_version': '93.0.9514.70', 'ip_address': '30.159.17.186', 'user_agent': 'Chrome/93.0.9514.70'}"
ee3bfccc-7fdf-4d93-a5a6-6263fe26f9cb,eebd5983-9dd3-48cc-a523-7ece1cea51e9,2025-02-04 17:49:26,3430.55,45.64,Debit Card,completed,河南省,广州市,崇文,南京路U座,赵健,18820900502,xieli@example.com,10,0.82,84.36,2025-03-05 19:56:45,"{'timestamp': '2025-03-05T06:49:47.600526', 'device_model': 'Samsung S23', 'os_version': 'Android 10', 'browser': 'Safari', 'browser_version': '88.0.4109.94', 'ip_address': '203.201.31.239', 'user_agent': 'Safari/88.0.4109.94'}"
8226940f-d8a5-4bd2-8c47-654e7c476225,82975ffe-ff99-4b39-955b-a08a8c76afee,2025-02-14 17:10:02,9927.0,312.37,Alipay,refunded,浙江省,娟市,魏都,陈路M座,钱丽,15036859621,gangqiu@example.net,1,35.81,3.96,2025-03-08 12:50:48,"{'timestamp': '2025-03-05T06:49:47.600848', 'device_model': 'Samsung S23', 'os_version': 'Android 11', 'browser': 'Chrome', 'browser_version': '103.0.1771.90', 'ip_address': '38.1.69.159', 'user_agent': 'Chrome/103.0.1771.90'}"
a6c3abc1-9bbe-4a30-8704-0bc709ac7896,5a16f965-b39c-4642-9aa0-d5a7119a9528,2025-02-22 13:49:52,3611.8,199.81,WeChat Pay,paid,甘肃省,斌县,永川,宁德路X座,孙春梅,15969204636,bxiang@example.com,1,29.43,15.65,2025-03-11 02:31:26,"{'timestamp': '2025-03-05T06:49:47.601112', 'device_model': 'vivo X100', 'os_version': 'Android 14', 'browser': 'Safari', 'browser_version': '94.0.1641.39', 'ip_address': '145.37.10.90', 'user_agent': 'Safari/94.0.1641.39'}"
1278c8ed-f874-4d83-83ec-35dce94c4e79,1bc49c38-dd0e-41b3-9d38-c1db15ae68a3,2025-02-21 10:35:52,3137.01,434.23,Credit Card,paid,河北省,涛县,江北,赵街R座,陈淑珍,14579039060,cuijing@example.com,7,27.76,23.66,2025-03-10 17:35:16,"{'timestamp': '2025-03-05T06:49:47.601326', 'device_model': 'Xiaomi 14', 'os_version': 'Android 12', 'browser': 'Firefox', 'browser_version': '86.0.9745.68', 'ip_address': '171.246.146.215', 'user_agent': 'Firefox/86.0.9745.68'}"
740ff7da-4eb2-481d-9fca-9de230e5c739,24ed7ea1-bd0b-4105-9e04-5b54ec087ff4,2025-02-17 17:06:20,4704.52,356.72,Credit Card,completed,吉林省,沈阳县,丰都,洪街s座,郑强,13129780390,yan19@example.com,2,20.68,60.31,2025-03-09 16:58:22,"{'timestamp': '2025-03-05T06:49:47.601480', 'device_model': 'iPhone 15 Pro', 'os_version': 'iOS 14', 'browser': 'Firefox', 'browser_version': '109.0.2636.40', 'ip_address': '52.83.168.29', 'user_agent': 'Firefox/109.0.2636.40'}"
a44559ef-f189-4748-b078-c3a18e3f4647,324412a1-785f-4ceb-8ce4-4032903439d7,2025-02-17 20:36:03,8872.43,464.59,Alipay,refunded,吉林省,深圳市,兴山,淮安街B座,苏玲,13605280905,xiuying88@example.org,3,30.02,97.29,2025-03-06 04:49:36,"{'timestamp': '2025-03-05T06:49:47.601651', 'device_model': 'iPhone 15 Pro', 'os_version': 'iOS 16', 'browser': 'Chrome', 'browser_version': '91.0.8793.53', 'ip_address': '6.51.229.77', 'user_agent': 'Chrome/91.0.8793.53'}"
